stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code,parent_station
3220_02,,赤井口,,36.7293245298535,137.071406232518,3220_02,,0,,
3221_01,,大島（射水）,,36.73284687,137.064187008572,3221_01,,0,,
3221_02,,大島（射水）,,36.7332931199214,137.063670508254,3221_02,,0,,
3222_01,,中野口（富高）,,36.73951325,137.055291221429,3222_01,,0,,
3222_02,,中野口（富高）,,36.7390473526345,137.055976067058,3222_02,,0,,
3223_01,,大門口,,36.7421329333333,137.049562618571,3223_01,,0,,
3223_02,,大門口,,36.7419155680019,137.050514041219,3223_02,,0,,
3224_01,,高岡自動車学校前,,36.7443494233333,137.040181529524,3224_01,,0,,
3224_02,,高岡自動車学校前,,36.7441176649347,137.041280713763,3224_02,,0,,
3225_01,,野村,,36.74634873,137.035914012381,3225_01,,0,,
3225_02,,野村,,36.7457725638315,137.037113607919,3225_02,,0,,
3226_01,,城東一丁目,,36.7485059933333,137.031652788572,3226_01,,0,,
3226_02,,城東一丁目,,36.7480737940655,137.032576125744,3226_02,,0,,
3227_01,,中川,,36.75004095,137.024335435714,3227_01,,0,,
3227_02,,中川,,36.7497116321671,137.024812996717,3227_02,,0,,
3228_01,,広小路,,36.7515464199999,137.019631244285,3228_01,,0,,
3228_02,,広小路,,36.7529306193291,137.020873298275,3228_02,,0,,
3229_01,,急患医療センター前,,36.7497947,137.017836684286,3229_01,,0,,
3229_02,,急患医療センター前,,36.7508854043008,137.018846595884,3229_02,,0,,
3230_01,,片原町,,36.7469950900001,137.013872051429,3230_01,,0,,
3230_02,,片原町,,36.7468407155761,137.013482840547,3230_02,,0,,
3231_01,,末広町,,36.74425128,137.013760414286,3231_01,,0,,
3231_02,,末広町,,36.7442883582828,137.013586666614,3231_02,,0,,
3232_01,,高岡駅前,,36.7423737,137.015770937143,3232_01,,0,,
3232_02,,高岡駅前,,36.7421290355795,137.015618267812,3232_02,,0,,
3233_02,,呉羽高校前,,36.7146862994861,137.161183499729,3233_02,,0,,
3234_01,,本開発,,36.72580745,137.080300887143,3234_01,,0,,
3234_02,,本開発,,36.7256356315553,137.080753382056,3234_02,,0,,
3235_01,,小島（大島）,,36.7365928000001,137.059227835714,3235_01,,0,,
3235_02,,小島（大島）,,36.7358826465775,137.060211742352,3235_02,,0,,
3236_01,,高岡駅北,,36.74318392,137.014597044286,3236_01,,0,,
3238_01,,新高岡駅,,36.7265327299999,137.01119099,3238_01,,0,,
3305_01,,八町口,,36.73096939,137.183038687143,3305_01,,0,,
3305_02,,八町口,,36.7309505538681,137.183140800821,3305_02,,0,,
3305_03,,八町口,,36.7296062238127,137.183233987303,3305_03,,0,,
3322_01,,八町,,36.7356557000001,137.183049921428,3322_01,,0,,
3322_02,,八町,,36.7358338193444,137.183099712197,3322_02,,0,,
3323_01,,八町北口,,36.73884612,137.184577697143,3323_01,,0,,
3323_02,,八町北口,,36.7392689522247,137.185383903356,3323_02,,0,,
3324_01,,布目,,36.74225551,137.188332778572,3324_01,,0,,
3324_02,,布目,,36.7426248942184,137.188467863028,3324_02,,0,,
3325_01,,和合中学校前,,36.74704887,137.189861084286,3325_01,,0,,
3325_02,,和合中学校前,,36.7466497712571,137.189824943728,3325_02,,0,,
3326_01,,倉垣小学校前,,36.74873927,137.19011356,3326_01,,0,,
3326_02,,倉垣小学校前,,36.7491948734773,137.190478236722,3326_02,,0,,
3327_01,,鯰温泉口,,36.7511814233333,137.19184261,3327_01,,0,,
3327_02,,鯰温泉口,,36.7515117196204,137.192180158686,3327_02,,0,,
3328_01,,四方口,,36.75602121,137.192213844286,3328_01,,0,,
3328_02,,四方口,,36.755897586816,137.192885225503,3328_02,,0,,
3328_03,,四方口,,36.7562084914203,137.193247173901,3328_03,,0,,
3328_04,,四方口,,36.7556459528879,137.193028282366,3328_04,,0,,
3329_01,,田町（四方）,,36.7565024,137.195657487143,3329_01,,0,,
3329_02,,田町（四方）,,36.7566496438328,137.195899570738,3329_02,,0,,
3330_01,,今市,,36.7449171666666,137.199945733809,3330_01,,0,,
3330_02,,今市,,36.7456072813425,137.200977802277,3330_02,,0,,
3331_01,,八幡（四方）,,36.74043069,137.197831197143,3331_01,,0,,
3331_02,,八幡（四方）,,36.7404488999398,137.197909355164,3331_02,,0,,
3332_01,,寺島,,36.73468535,137.19782907,3332_01,,0,,
3332_02,,寺島,,36.7349677401138,137.197903990746,3332_02,,0,,
3333_01,,追分,,36.7277299733334,137.19975981619,3333_01,,0,,
3333_02,,追分,,36.7276464222673,137.19983779706,3333_02,,0,,
3334_01,,住吉内山邸口,,36.72453277,137.20125525,3334_01,,0,,
3334_02,,住吉内山邸口,,36.7246890503959,137.201255003995,3334_02,,0,,
3335_01,,百塚,,36.72130444,137.201715971905,3335_01,,0,,
3335_02,,百塚,,36.7211212982662,137.201791794347,3335_02,,0,,
3337_01,,石坂新,,36.71660421,137.20036931,3337_01,,0,,
3337_02,,石坂新,,36.7156841505892,137.200128824757,3337_02,,0,,
3401_01,,越前町,,36.6890199566667,137.210644947619,3401_01,,0,,
3401_02,,越前町,,36.6892746373801,137.210220269931,3401_02,,0,,
3402_01,,旅籠町,,36.6887437866667,137.208883341905,3402_01,,0,,
3402_02,,旅籠町,,36.6883177091959,137.208693156833,3402_02,,0,,
3403_01,,相生町,,36.68639963,137.208536898571,3403_01,,0,,
3403_02,,相生町,,36.6864709397831,137.208410675332,3403_02,,0,,
3404_01,,西田地方二丁目,,36.681466,137.207828,3404_01,,0,,
3404_02,,西田地方二丁目,,36.681561,137.207678,3404_02,,0,,
3405_01,,西田地方,,36.6792072566667,137.206619406667,3405_01,,0,,
3405_02,,西田地方,,36.6793219573072,137.206642279167,3405_02,,0,,
3406_01,,新根塚,,36.6793040933333,137.203946998095,3406_01,,0,,
3406_02,,新根塚,,36.6793876614124,137.203875756656,3406_02,,0,,
3407_01,,新布瀬,,36.6795033433333,137.199594948095,3407_01,,0,,
3407_02,,新布瀬,,36.6796016229383,137.199512494741,3407_02,,0,,
3408_01,,有沢,,36.67992987,137.192565012381,3408_01,,0,,
3408_02,,有沢,,36.6796037112857,137.19230120697,3408_02,,0,,
3409_01,,鵜坂,,36.67215901,137.188762419047,3409_01,,0,,
3410_01,,塚原,,36.66667594,137.187784187143,3410_01,,0,,
3410_02,,塚原,,36.6666504351989,137.187609672546,3410_02,,0,,
3411_01,,轡田,,36.65708273,137.184421342857,3411_01,,0,,
3411_02,,轡田,,36.6571016526111,137.184353470802,3411_02,,0,,
3412_01,,添島,,36.64996412,137.18168315,3412_01,,0,,
3412_02,,添島,,36.6500221372693,137.181563973427,3412_02,,0,,
3413_01,,土渕,,36.63918232,137.178250818571,3413_01,,0,,
3413_02,,土渕,,36.6391928776666,137.178055644035,3413_02,,0,,
3414_01,,萩の島口,,36.6342428499999,137.173281438572,3414_01,,0,,
3414_02,,萩の島口,,36.6340585532757,137.173245860269,3414_02,,0,,
3415_01,,萩の島,,36.6320321433333,137.171327058571,3415_01,,0,,
3415_02,,萩の島,,36.6323866683465,137.171721471369,3415_02,,0,,
3416_01,,宮野小学校前,,36.62970374,137.170292301429,3416_01,,0,,
3416_02,,宮野小学校前,,36.6300109123042,137.170153856277,3416_02,,0,,
3417_01,,野下,,36.6271948433333,137.170609334762,3417_01,,0,,
3417_02,,野下,,36.6260157960659,137.169767618179,3417_02,,0,,
3418_01,,広田,,36.62299086,137.168025975714,3418_01,,0,,
3418_02,,広田,,36.6227911408192,137.167809605598,3418_02,,0,,
3419_01,,広田南口,,36.61859597,137.165807364286,3419_01,,0,,
3419_02,,広田南口,,36.6191099569299,137.165969610214,3419_02,,0,,
3420_01,,杉田,,36.61225435,137.161315548571,3420_01,,0,,
3420_02,,杉田,,36.6122982270183,137.161206007004,3420_02,,0,,
3421_01,,大杉,,36.6095284833333,137.159361778571,3421_01,,0,,
3421_02,,大杉,,36.6093184424855,137.158947587013,3421_02,,0,,
3422_01,,黒田,,36.60450629,137.155959828571,3422_01,,0,,
3422_02,,黒田,,36.6054600559405,137.156496047974,3422_02,,0,,
3423_01,,井田,,36.5983330133333,137.151542815238,3423_01,,0,,
3423_02,,井田,,36.5981475353597,137.151389122009,3423_02,,0,,
3424_01,,中井田,,36.5957933033333,137.150349575715,3424_01,,0,,
3424_02,,中井田,,36.5955461852071,137.150058746338,3424_02,,0,,
3424_03,,中井田,,36.594624527234,137.149683237076,3424_03,,0,,
3424_04,,中井田,,36.5946762178463,137.149801254272,3424_04,,0,,
3425_01,,井田新,,36.59165342,137.14631969,3425_01,,0,,
3425_02,,井田新,,36.5917646662945,137.146330475807,3425_02,,0,,
3426_01,,上井田新,,36.58978007,137.144883817619,3426_01,,0,,
3426_02,,上井田新,,36.5900030398584,137.14480803069,3426_02,,0,,
3427_01,,久婦須橋詰,,36.58497282,137.14338042,3427_01,,0,,
3428_01,,眼鏡橋詰,,36.5829558266667,137.141062334285,3428_01,,0,,
3428_02,,眼鏡橋詰,,36.5830982780606,137.141282558441,3428_02,,0,,
3429_01,,聞名寺下,,36.58069569,137.138855394285,3429_01,,0,,
3430_01,,今町,,36.5793404366667,137.137580488095,3430_01,,0,,
3431_01,,新今町,,36.57952722,137.138114102381,3431_01,,0,,
3432_01,,東町（八尾）,,36.57782147,137.13669129,3432_01,,0,,
3433_01,,八尾鏡町,,36.5768126,137.13456073,3433_01,,0,,
3434_01,,八尾横町,,36.5780628933333,137.135667875714,3434_01,,0,,
3435_01,,塩,,36.59768445,137.19101487,3435_01,,0,,
3436_01,,八尾高校前,,36.5856824,137.130622944286,3436_01,,0,,
3437_01,,大沢野行政センター前,,36.5795121694221,137.205214059585,3437_01,,0,,
3440_01,,笹倉一区前,,36.6609726733333,137.152273601905,3440_01,,0,,
3440_02,,笹倉一区前,,36.6610451587192,137.152175360107,3440_02,,0,,
3441_01,,神明,,36.6772537800001,137.189561012857,3441_01,,0,,
3441_02,,神明,,36.6772400195988,137.189456665284,3441_02,,0,,
3442_01,,分田,,36.6743726899999,137.182590228571,3442_01,,0,,
3442_02,,分田,,36.6748174099503,137.183611433754,3442_02,,0,,
3443_01,,田島,,36.67276911,137.179122891429,3443_01,,0,,
3443_02,,田島,,36.6727801110796,137.17905027698,3443_02,,0,,
3444_01,,鵜坂小学校前,,36.67039108,137.176128035714,3444_01,,0,,
3444_02,,鵜坂小学校前,,36.6701910653433,137.175818683036,3444_02,,0,,
3444_03,,鵜坂小学校前,,36.6698130204539,137.175995707512,3444_03,,0,,
3445_01,,下轡田,,36.6676613499999,137.17276263,3445_01,,0,,
3445_02,,下轡田,,36.6678563989775,137.172930293465,3445_02,,0,,
3446_01,,宮ヶ島,,36.6654240699999,137.169342001428,3446_01,,0,,
3446_02,,宮ヶ島,,36.6654767593047,137.169337883382,3446_02,,0,,
3447_01,,速星一区,,36.66289086,137.16524307,3447_01,,0,,
3447_02,,速星一区,,36.6627538556506,137.164987105577,3447_02,,0,,
3448_01,,小泉定,,36.61518935,137.16384346,3448_01,,0,,
3448_02,,小泉定,,36.6160701559513,137.164360284805,3448_02,,0,,
3451_01,,速星,,36.6618599533333,137.160024368572,3451_01,,0,,
3451_02,,速星,,36.6616503325777,137.161062344274,3451_02,,0,,
3451_03,,速星,,36.6620727694098,137.161349368119,3451_03,,0,,
3451_04,,速星,,36.6625861010087,137.160898410434,3451_04,,0,,
3452_01,,日産化学前,,36.66143137,137.156382607143,3452_01,,0,,
3452_02,,日産化学前,,36.661578211025,137.15755995406,3452_02,,0,,
3453_01,,落合橋詰,,36.66126764,137.148235934286,3453_01,,0,,
3453_02,,落合橋詰,,36.6614250182055,137.148320596855,3453_02,,0,,
3454_01,,下邑口,,36.6577134799999,137.137373565714,3454_01,,0,,
3454_02,,下邑口,,36.6578987905989,137.138172948619,3454_02,,0,,
3455_01,,羽根,,36.65686304,137.131243925714,3455_01,,0,,
3455_02,,羽根,,36.6569932896857,137.130943459157,3455_02,,0,,
3456_01,,国立富山病院口,,36.65088408,137.124772977143,3456_01,,0,,
3456_02,,国立富山病院口,,36.6510661529708,137.125047576832,3456_02,,0,,
3457_01,,長沢,,36.64991532,137.12368244,3457_01,,0,,
3457_02,,長沢,,36.6499550516251,137.123581845344,3457_02,,0,,
3460_01,,千里駅前,,36.6341146999999,137.131350528571,3460_01,,0,,
3460_02,,千里駅前,,36.6340746994185,137.131261825562,3460_02,,0,,
3464_01,,保内小学校前,,36.61108746,137.138031408572,3464_01,,0,,
3464_02,,保内小学校前,,36.6110882425316,137.137972712517,3464_02,,0,,
3470_01,,速星二区,,36.65830304,137.161740411429,3470_01,,0,,
3470_02,,速星二区,,36.6579879181105,137.161715759604,3470_02,,0,,
3470_03,,速星二区,,36.6584712514439,137.159887188175,3470_03,,0,,
3471_01,,笹倉一区,,36.6600537652337,137.152762413025,3471_01,,0,,
3471_02,,笹倉一区,,36.6601212514439,137.152833854842,3471_02,,0,,
3472_01,,ねむの木団地,,36.63862182,137.17468583,3472_01,,0,,
3473_01,,黒田中部,,36.60132603,137.152864741428,3473_01,,0,,
3473_02,,黒田中部,,36.6015842483303,137.15291261673,3473_02,,0,,
3474_01,,上井田,,36.5936137,137.148397147143,3474_01,,0,,
3474_02,,上井田,,36.5936123947039,137.148288488388,3474_02,,0,,
3475_01,,黒田東部,,36.60029325,137.15855438,3475_01,,0,,
3477_01,,蔵島,,36.64364017,137.1715014,3477_01,,0,,
3478_01,,持田,,36.6383924,137.17181386,3478_01,,0,,
3479_01,,蛍川口,,36.64877344,137.1663258,3479_01,,0,,
3480_01,,蛍川,,36.65166084,137.1680322,3480_01,,0,,
3481_01,,板倉,,36.65092751,137.16951106,3481_01,,0,,
3482_01,,八尾駅,,36.59218276,137.13825963,3482_01,,0,,
3483_01,,速星駅前,,36.66397543,137.16091094,3483_01,,0,,
3503_01,,黒瀬,,36.66608,137.20167,3503_01,,0,,
3503_02,,黒瀬,,36.66605,137.201434,3503_02,,0,,
3504_01,,黒瀬橋詰,,36.663296,137.201144,3504_01,,0,,
3504_02,,黒瀬橋詰,,36.662965,137.200785,3504_02,,0,,
3505_01,,萩原,,36.660409,137.197362,3505_01,,0,,
3505_02,,萩原,,36.660344,137.197207,3505_02,,0,,
3506_01,,西荒屋北口,,36.654134,137.195383,3506_01,,0,,
3506_02,,西荒屋北口,,36.655537,137.195431,3506_02,,0,,
3507_01,,西荒屋,,36.650536,137.194836,3507_01,,0,,
3507_02,,西荒屋,,36.650515,137.19468,3507_02,,0,,
3508_01,,秋ヶ島口,,36.647674,137.19439,3508_01,,0,,
3508_02,,秋ヶ島口,,36.647816,137.194262,3508_02,,0,,
3509_01,,富山空港,,36.643545,137.18967,3509_01,,0,,
3511_01,,中の口,,36.63978,137.193802571429,3511_01,,0,,
3511_02,,中の口,,36.639788,137.193728428571,3511_02,,0,,
3512_01,,中坪口,,36.637504,137.193797285714,3512_01,,0,,
3512_02,,中坪口,,36.637409,137.193722714286,3512_02,,0,,
3513_01,,新保,,36.633687,137.194050428571,3513_01,,0,,
3513_02,,新保,,36.633638,137.193934,3513_02,,0,,
3514_01,,吉倉,,36.622289,137.193068428571,3514_01,,0,,
3514_02,,吉倉,,36.623512,137.193103,3514_02,,0,,
3515_01,,押上,,36.61664337,137.19201358,3515_01,,0,,
3515_02,,押上,,36.6166557376921,137.191890478134,3515_02,,0,,
3516_01,,福居,,36.6129354833333,137.191028742857,3516_01,,0,,
3516_02,,福居,,36.6136459802045,137.191718816757,3516_02,,0,,
3517_01,,神通口,,36.6132598833333,137.187062247142,3517_01,,0,,
3517_02,,神通口,,36.6132190031448,137.188685393455,3517_02,,0,,
3518_01,,成子,,36.61130919,137.179827657143,3518_01,,0,,
3519_01,,杉田東口,,36.61018529,137.177171841428,3519_01,,0,,
3524_01,,薄島,,36.6026479614332,137.175459265709,3524_01,,0,,
3524_02,,薄島,,36.6026436549438,137.175351977348,3524_02,,0,,
3524_03,,薄島,,36.59714728,137.17282008,3524_03,,0,,
3525_01,,滅鬼,,36.59968847,137.169870825714,3525_01,,0,,
3526_01,,杉原農協前,,36.60109676,137.162823839999,3526_01,,0,,
3527_01,,速星中学校前,,36.65570525,137.163030228095,3527_01,,0,,
3527_02,,速星中学校前,,36.655694408326,137.162970900536,3527_02,,0,,
3528_01,,砂子田,,36.6499442133333,137.164989261429,3528_01,,0,,
3528_02,,砂子田,,36.649923142678,137.164875268936,3528_02,,0,,
3529_01,,中名,,36.6465401866667,137.166229773333,3529_01,,0,,
3529_02,,中名,,36.6465015047037,137.166141271591,3529_02,,0,,
3530_01,,熊野,,36.64181032,137.167406147143,3530_01,,0,,
3530_02,,熊野,,36.6414871205321,137.167358994484,3530_02,,0,,
3531_01,,堀,,36.63713211,137.16875703,3531_01,,0,,
3531_02,,堀,,36.6366618146192,137.168925404549,3531_02,,0,,
3532_01,,富山産業展示館口,,36.642311,137.193825857143,3532_01,,0,,
3532_02,,富山産業展示館口,,36.642139,137.193721142857,3532_02,,0,,
3533_01,,総合体育センター前,,36.644885,137.191445,3533_01,,0,,
3533_02,,総合体育センター前,,36.645165,137.191343,3533_02,,0,,
3540_01,,総合運動公園,,36.623378,137.194316941428,3540_01,,0,,
3540_02,,総合運動公園,,36.6233981906185,137.194186449051,3540_02,,0,,
3541_01,,中央植物園口,,36.6650911566667,137.177531907143,3541_01,,0,,
3541_02,,中央植物園口,,36.6650712395254,137.177460193634,3541_02,,0,,
3542_01,,ファボーレ前,,36.6609999433333,137.171796598571,3542_01,,0,,
3542_02,,ファボーレ前,,36.6611739754092,137.171774102329,3542_02,,0,,
3543_01,,富山西高校前,,36.65908017,137.164122552857,3543_01,,0,,
3543_02,,富山西高校前,,36.6591328580208,137.163743376732,3543_02,,0,,
3544_01,,二口,,36.669906,137.203714,3544_01,,0,,
3544_02,,二口,,36.670009,137.204626,3544_02,,0,,
3550_01,,堀中央,,36.63474693,137.170208924286,3550_01,,0,,
3550_02,,堀中央,,36.6346413915644,137.17022114266,3550_02,,0,,
3601_01,,五福九区,,36.69893472,137.18383369,3601_01,,0,,
3601_02,,五福九区,,36.6990170080299,137.183500766416,3601_02,,0,,
3602_01,,西富山,,36.6979689166667,137.178785384762,3602_01,,0,,
3602_02,,西富山,,36.6979615551892,137.178513022996,3602_02,,0,,
3603_01,,寺町,,36.6966330500001,137.175533524286,3603_01,,0,,
3603_02,,寺町,,36.6966672365255,137.175370411846,3603_02,,0,,
3604_01,,金屋口,,36.69291606,137.168894805714,3604_01,,0,,
3604_02,,金屋口,,36.6934644007795,137.16958923721,3604_02,,0,,
3605_01,,金屋,,36.6913183033333,137.166502119047,3605_01,,0,,
3605_02,,金屋,,36.6916662211556,137.166880443526,3605_02,,0,,
3606_01,,安田,,36.6806724,137.15641729,3606_01,,0,,
3606_02,,安田,,36.6808525991853,137.156547905114,3606_02,,0,,
3607_01,,小泉口,,36.6770269833333,137.152967789048,3607_01,,0,,
3607_02,,小泉口,,36.677524437213,137.153479145175,3607_02,,0,,
3608_01,,朝日,,36.6746893733333,137.150794024762,3608_01,,0,,
3608_02,,朝日,,36.6748953672228,137.150885390469,3608_02,,0,,
3699_01,,国立富山病院,,36.6546652333334,137.119031032857,3699_01,,0,,
3703_01,,蓮花寺,,36.64362355,137.114549714761,3703_01,,0,,
3704_01,,下瀬,,36.6382658633333,137.104659097143,3704_01,,0,,
3705_01,,外輪野,,36.63282986,137.096644924286,3705_01,,0,,
3706_01,,音川,,36.6301981199999,137.09394708,3706_01,,0,,
3707_01,,馬頭観音前,,36.62663335,137.091438172857,3707_01,,0,,
3708_01,,三の瀬,,36.62131511,137.090854334286,3708_01,,0,,
3709_01,,道島,,36.60678985,137.086166361429,3709_01,,0,,
3710_01,,皆杓,,36.6017802700001,137.08487035,3710_01,,0,,
3711_01,,中の瀬,,36.59770195,137.084328722857,3711_01,,0,,
3712_01,,小島（山田）,,36.5945322499999,137.080846632857,3712_01,,0,,
3713_01,,山田農協前,,36.59099354,137.081851338571,3713_01,,0,,
3714_01,,中村,,36.58721305,137.081151027143,3714_01,,0,,
3715_01,,山田小学校前,,36.58470227,137.08015397,3715_01,,0,,
3717_01,,山田中核型地区センター前,,36.5798958366666,137.080679011904,3717_01,,0,,
3801_01,,新富町,,36.6987508699494,137.210792238857,3801_01,,0,,
3801_02,,新富町,,36.6987178662573,137.21067446106,3801_02,,0,,
3802_01,,畑中,,36.7031854433334,137.198636424286,3802_01,,0,,
3802_02,,畑中,,36.7031060749411,137.19854842526,3802_02,,0,,
3803_01,,附属学園前,,36.7046224833333,137.194973157143,3803_01,,0,,
3803_02,,附属学園前,,36.7048723812478,137.194258171267,3803_02,,0,,
3804_01,,安養坊,,36.70690056,137.190541164286,3804_01,,0,,
3804_02,,安養坊,,36.706891071112,137.190476872315,3804_02,,0,,
3805_01,,新桜谷町,,36.7109180633334,137.192068404762,3805_01,,0,,
3807_01,,富山市民俗民芸村,,36.7088609999999,137.190787461904,3807_01,,0,,
3812_01,,田刈屋南口,,36.70493801,137.197970361428,3812_01,,0,,
3812_02,,田刈屋南口,,36.7048622319942,137.198066492688,3812_02,,0,,
3813_01,,田刈屋,,36.70907644,137.20020948,3813_01,,0,,
3813_02,,田刈屋,,36.7091524241726,137.200368889495,3813_02,,0,,
3814_01,,石坂,,36.7102776999998,137.199280294286,3814_01,,0,,
3814_02,,石坂,,36.7108839136055,137.199201907423,3814_02,,0,,
3820_01,,御廟口,,36.71501269,137.19611332,3820_01,,0,,
3820_02,,御廟口,,36.7147078822913,137.196521839273,3820_02,,0,,
3821_01,,市営墓地前,,36.71546245,137.192423878571,3821_01,,0,,
3821_02,,市営墓地前,,36.715537632988,137.1925207202,3821_02,,0,,
3822_01,,長岡公民館前,,36.71704209,137.18998005,3822_01,,0,,
3822_02,,長岡公民館前,,36.7170257566293,137.190134372293,3822_02,,0,,
3823_01,,北代新,,36.7183609099999,137.186576378572,3823_01,,0,,
3823_02,,北代新,,36.7184177035549,137.186554864338,3823_02,,0,,
3825_01,,県立図書館前,,36.7109859399999,137.179953807142,3825_01,,0,,
3825_02,,県立図書館前,,36.7102978531028,137.179696533599,3825_02,,0,,
3826_01,,谷野呉山病院前,,36.7140563699999,137.181487718571,3826_01,,0,,
3826_02,,谷野呉山病院前,,36.7147244661936,137.18187954155,3826_02,,0,,
3827_01,,北代,,36.7186726700001,137.183261857143,3827_01,,0,,
3827_02,,北代,,36.7181660099554,137.183351025026,3827_02,,0,,
3916_01,,北野,,36.68572608,137.119168812857,3916_01,,0,,
3917_02,,椎土,,36.6882729769588,137.117925065542,3917_02,,0,,
3918_02,,土代,,36.6930007222616,137.11655702386,3918_02,,0,,
3919_02,,星丸,,36.6995241587169,137.112784438515,3919_02,,0,,
3920_01,,黒河,,36.70207102,137.110315275714,3920_01,,0,,
3920_02,,黒河,,36.7020713311802,137.110660244719,3920_02,,0,,
3921_01,,黒河西口,,36.70295967,137.106072565714,3921_01,,0,,
3921_02,,黒河西口,,36.7033731899288,137.105810460292,3921_02,,0,,
3922_01,,歌の森小学校前,,36.7078767869453,137.105541074044,3922_01,,0,,
3922_02,,歌の森小学校前,,36.7082036794043,137.105424106451,3922_02,,0,,
3944_01,,新安田,,36.6829172266666,137.157822089048,3944_01,,0,,
3944_02,,新安田,,36.682931055168,137.158586931574,3944_02,,0,,
3944_03,,新安田,,36.6823314467526,137.15801254534,3944_03,,0,,
3945_01,,ファミリーパーク前,,36.6909550600001,137.147440027143,3945_01,,0,,
3945_02,,ファミリーパーク前,,36.6909669846404,137.147711698696,3945_02,,0,,
3946_01,,富山大学附属病院,,36.68062091,137.140665275714,3946_01,,0,,
3948_01,,附属病院南口,,36.67735822,137.140011764286,3948_01,,0,,
3949_01,,友坂,,36.6771946066666,137.145930637143,3949_01,,0,,
3949_02,,友坂,,36.6772420233527,137.145991709246,3949_02,,0,,
3951_01,,杉谷口,,36.6864916266666,137.143386878571,3951_01,,0,,
3951_02,,杉谷口,,36.6860705783917,137.143333865335,3951_02,,0,,
3952_01,,古沢南部,,36.68884119,137.144576087619,3952_01,,0,,
3952_02,,古沢南部,,36.6886813915775,137.144465092868,3952_02,,0,,
3960_01,,イノベーションパーク,,36.677901747141,137.17267781529,3960_01,,0,,
3960_02,,イノベーションパーク,,36.6781297835931,137.172594666481,3960_02,,0,,
3962_01,,上田島,,36.6726355705659,137.172342538834,3962_01,,0,,
3962_02,,上田島,,36.6726183600004,137.172331809998,3962_02,,0,,
4028_01,,太閤山東住宅前,,36.6942831555189,137.113763093948,4028_01,,0,,
4101_01,,上新町,,36.72448513,137.088032391428,4101_01,,0,,
4102_02,,今開発,,36.7299564102807,137.087629517027,4102_02,,0,,
4103_01,,今井,,36.7392576200001,137.090304735714,4103_01,,0,,
4104_01,,殿村,,36.74374904,137.0916376,4104_01,,0,,
4104_02,,殿村,,36.7439293930607,137.091745190343,4104_02,,0,,
4105_01,,作道支所前,,36.7469861100001,137.090863421428,4105_01,,0,,
4105_02,,作道支所前,,36.7468188166443,137.090872577903,4105_02,,0,,
4106_01,,作道,,36.75178867,137.091123342857,4106_01,,0,,
4106_02,,作道,,36.7518467107346,137.091129447615,4106_02,,0,,
4107_01,,小杉駅前,,36.72133066,137.09273639,4107_01,,0,,
4107_02,,小杉駅前,,36.7213886453905,137.092836009089,4107_02,,0,,
4215_01,,富山短期大学,,36.72150068,137.140624618571,4215_01,,0,,
4217_01,,婦中保健福祉センター前,,36.6584609099999,137.140357278571,4217_01,,0,,
4217_02,,婦中保健福祉センター前,,36.6585109506829,137.140206358733,4217_02,,0,,
4218_01,,国際大付属高校,,36.72154509,137.140635345714,4218_01,,0,,
4222_01,,芳野,,36.7354795905165,137.02068309457,4222_01,,0,,
4222_02,,芳野,,36.7354879238498,137.020511665998,4222_02,,0,,
4223_01,,大野,,36.7378107533333,137.028752149047,4223_01,,0,,
4223_02,,大野,,36.7380640866667,137.02817500619,4223_02,,0,,
4224_01,,井口本江,,36.73719123,137.031688668571,4224_01,,0,,
4224_02,,井口本江,,36.7371545633333,137.031719144762,4224_02,,0,,
4225_01,,蓮花寺（高岡）,,36.73681372,137.034890401428,4225_01,,0,,
4225_02,,蓮花寺（高岡）,,36.73678872,137.034833258571,4225_02,,0,,
4226_01,,大門総合会館前,,36.73315425,137.049675144286,4226_01,,0,,
4226_02,,大門総合会館前,,36.73328425,137.049595144286,4226_02,,0,,
4227_01,,大門中学校,,36.7295878033333,137.057054541904,4227_01,,0,,
4227_02,,大門中学校,,36.72962947,137.057246922857,4227_02,,0,,
4228_01,,橋下条,,36.7151117496667,137.08751686227,4228_01,,0,,
4228_02,,橋下条,,36.7151334163334,137.087574005127,4228_02,,0,,
4361_01,,環水公園,,36.7111333733333,137.213550624762,4361_01,,0,,
4361_02,,環水公園,,36.7110838892708,137.213776852591,4361_02,,0,,
4365_02,,緑町一丁目,,36.6920287762469,137.228786742986,4365_02,,0,,
4366_01,,栄町,,36.6917367333333,137.233961617143,4366_01,,0,,
4368_02,,五福新町,,36.7027183571793,137.197007316796,4368_02,,0,,
4369_02,,水墨美術館前,,36.6989727027132,137.195514258586,4369_02,,0,,
4370_02,,五福,,36.6971400787584,137.194820150114,4370_02,,0,,
4390_01,,ANAクラウンプラザホテル前,,36.691838,137.211605,4390_01,,0,,
4417_01,,草島小学校口,,36.74702494,137.20788545,4417_01,,0,,
4417_02,,草島小学校口,,36.7466131190089,137.208293468998,4417_02,,0,,
4418_01,,岩瀬スポーツ公園,,36.7455614333333,137.23832622,4418_01,,0,,
4418_02,,岩瀬スポーツ公園,,36.745812715408,137.238324997003,4418_02,,0,,
4419_01,,萩浦,,36.74606949,137.232161438571,4419_01,,0,,
4419_02,,萩浦,,36.746287715408,137.23217261605,4419_02,,0,,
