出発地のノード番号,到着側のノード番号,ウェイの距離[m]
20882,20878,16.57
20878,20882,16.57
20878,74769,38.53
74769,20878,38.53
74127,74159,57.17
74159,74127,57.17
73721,73726,90.94
73726,73721,90.94
73726,73752,219.99
73752,73726,219.99
75017,75042,22.73
75042,75017,22.73
75042,75075,58.26
75075,75042,58.26
75366,51249,12.61
51249,75366,12.61
51249,7071,64.07
7071,51249,64.07
74813,17819,31.15
17819,74813,31.15
17819,17817,43.09
17817,17819,43.09
17817,17812,41.83
17812,17817,41.83
17812,6544,42.1
6544,17812,42.1
6544,74947,54.65
74947,6544,54.65
74108,74127,103.26
74127,74108,103.26
73901,73897,30.79
73897,73901,30.79
73897,59962,179.1
59962,73897,179.1
75017,74979,51.32
74979,75017,51.32
74350,74565,189.67
74565,74350,189.67
74948,15143,75.36
15143,74948,75.36
15143,74968,24.2
74968,15143,24.2
74968,41227,11.45
41227,74968,11.45
41227,32444,5.39
32444,41227,5.39
32444,41229,4.96
41229,32444,4.96
41229,56818,15.93
56818,41229,15.93
56818,15088,35.37
15088,56818,35.37
15088,56819,24.05
56819,15088,24.05
56819,15090,16.09
15090,56819,16.09
15090,50018,43.82
50018,15090,43.82
74119,74118,18.86
74118,74119,18.86
74118,74114,25.72
74114,74118,25.72
73861,73868,34.62
73868,73861,34.62
73868,73806,351.96
73806,73868,351.96
74693,51387,43.29
51387,74693,43.29
51387,51377,8.47
51377,51387,8.47
51377,51388,45.22
51388,51377,45.22
51388,74921,57.87
74921,51388,57.87
74921,8383,30.68
8383,74921,30.68
8383,2885,4.53
2885,8383,4.53
74703,74721,26.42
74721,74703,26.42
74721,74725,11.39
74725,74721,11.39
74830,74729,50.32
74729,74830,50.32
74729,74703,18.12
74703,74729,18.12
75257,8118,13.08
8118,75257,13.08
8118,75230,9.84
75230,8118,9.84
75230,75216,21.69
75216,75230,21.69
74072,74057,35.53
74057,74072,35.53
74057,32326,85.65
32326,74057,85.65
75475,51230,15.16
51230,75475,15.16
51230,51228,31.42
51228,51230,31.42
51228,51235,41.52
51235,51228,41.52
51235,75442,9.74
75442,51235,9.74
75442,8076,14.19
8076,75442,14.19
8076,75436,5.5
75436,8076,5.5
74974,74991,70.25
74991,74974,70.25
75453,75482,45.43
75482,75453,45.43
75316,4901,46.66
4901,75316,46.66
4901,42460,59.59
42460,4901,59.59
42460,75383,40.15
75383,42460,40.15
75383,4084,30.54
4084,75383,30.54
4084,32511,7.17
32511,4084,7.17
74722,51424,5.07
51424,74722,5.07
51424,74707,30.87
74707,51424,30.87
74792,74825,7.11
74825,74792,7.11
74825,51426,39.67
51426,74825,39.67
51426,74722,82.68
74722,51426,82.68
74655,51375,38.2
51375,74655,38.2
51375,74693,30.64
74693,51375,30.64
74512,51365,35.1
51365,74512,35.1
51365,6309,33.64
6309,51365,33.64
6309,74414,42.47
74414,6309,42.47
74996,75034,146.14
75034,74996,146.14
74624,74605,39.15
74605,74624,39.15
74605,74512,63.63
74512,74605,63.63
73987,74013,170.67
74013,73987,170.67
74013,74023,21.21
74023,74013,21.21
73761,73759,52.62
73759,73761,52.62
73759,73752,107.24
73752,73759,107.24
74991,75000,48.51
75000,74991,48.51
75000,8399,9.27
8399,75000,9.27
8399,6102,6.25
6102,8399,6.25
6102,75033,7.52
75033,6102,7.52
75398,7077,34.26
7077,75398,34.26
7077,49212,54.5
49212,7077,54.5
49212,49211,45.47
49211,49212,45.47
49211,75382,34.57
75382,49211,34.57
32424,74492,90.09
74492,32424,90.09
74903,74907,18.21
74907,74903,18.21
74907,74923,30.01
74923,74907,30.01
75475,51236,27.12
51236,75475,27.12
51236,63491,24.93
63491,51236,24.93
74033,32359,142.11
32359,74033,142.11
75187,75141,73.21
75141,75187,73.21
75141,75101,27.37
75101,75141,27.37
75242,75209,44.12
75209,75242,44.12
75209,75187,43.45
75187,75209,43.45
74588,74635,49.74
74635,74588,49.74
74635,74638,46.04
74638,74635,46.04
6173,74357,45.38
74357,6173,45.38
74357,74401,70.38
74401,74357,70.38
74401,3998,155.22
3998,74401,155.22
3998,74578,86.72
74578,3998,86.72
74766,74745,43.13
74745,74766,43.13
74745,74671,46.39
74671,74745,46.39
75453,75441,40.45
75441,75453,40.45
75441,75447,70.88
75447,75441,70.88
75316,75278,48.95
75278,75316,48.95
75278,75244,51.76
75244,75278,51.76
6308,74535,65.47
74535,6308,65.47
74535,74624,69.89
74624,74535,69.89
59347,73726,334.15
73726,59347,334.15
67255,75154,22.04
75154,67255,22.04
75154,75226,61.33
75226,75154,61.33
75226,75238,21.45
75238,75226,21.45
75473,49209,33.97
49209,75473,33.97
49209,49210,77.97
49210,49209,77.97
49210,7077,34.12
7077,49210,34.12
75484,75488,48.67
75488,75484,48.67
75488,8094,11.24
8094,75488,11.24
8094,75500,7.56
75500,8094,7.56
74653,74648,37.17
74648,74653,37.17
6309,51367,20.57
51367,6309,20.57
51367,74515,37.45
74515,51367,37.45
74515,74535,23.93
74535,74515,23.93
73806,73776,251.46
73776,73806,251.46
73776,73766,86.3
73766,73776,86.3
75387,75385,58.35
75385,75387,58.35
75385,75375,72.51
75375,75385,72.51
74541,50857,39.13
50857,74541,39.13
50857,74504,29.23
74504,50857,29.23
75239,75262,59.96
75262,75239,59.96
75262,17809,45.04
17809,75262,45.04
17809,75314,97.28
75314,17809,97.28
74280,74309,79.94
74309,74280,79.94
75001,75016,30.52
75016,75001,30.52
75016,75023,20.14
75023,75016,20.14
75023,75047,46.61
75047,75023,46.61
75047,75074,24.36
75074,75047,24.36
75074,75114,50.22
75114,75074,50.22
74218,74205,67.37
74205,74218,67.37
74254,74231,87.26
74231,74254,87.26
74231,74215,1.57
74215,74231,1.57
73782,73773,110.34
73773,73782,110.34
73911,73989,170.56
73989,73911,170.56
73989,32324,52.15
32324,73989,52.15
75489,75493,27.15
75493,75489,27.15
75493,63491,50.38
63491,75493,50.38
20622,74273,71.62
74273,20622,71.62
73936,32265,171.27
32265,73936,171.27
74794,74837,144.65
74837,74794,144.65
51333,74347,31.64
74347,51333,31.64
74347,51332,27.01
51332,74347,27.01
51332,51331,30.53
51331,51332,30.53
51331,51330,20.29
51330,51331,20.29
51330,6156,35.67
6156,51330,35.67
6156,51414,38.57
51414,6156,38.57
51414,51410,73.45
51410,51414,73.45
51410,74367,3.25
74367,51410,3.25
74367,6292,72.4
6292,74367,72.4
74895,74707,120.17
74707,74895,120.17
75332,8107,31.84
8107,75332,31.84
8107,75354,8.07
75354,8107,8.07
73807,73782,119.2
73782,73807,119.2
73964,73987,155.77
73987,73964,155.77
75044,20906,28.06
20906,75044,28.06
20906,75117,30.97
75117,20906,30.97
75117,67254,40.92
67254,75117,40.92
73773,73761,113.48
73761,73773,113.48
75033,8400,5.69
8400,75033,5.69
8400,6651,7.25
6651,8400,7.25
6651,75049,7.74
75049,6651,7.74
75277,75315,30.09
75315,75277,30.09
75315,75327,24.36
75327,75315,24.36
74347,51336,10.71
51336,74347,10.71
51336,51335,18.36
51335,51336,18.36
51335,51334,9.64
51334,51335,9.64
51334,51344,41.4
51344,51334,41.4
51344,51347,14.87
51347,51344,14.87
51347,51349,10.36
51349,51347,10.36
51349,6304,25.56
6304,51349,25.56
6304,6321,53.26
6321,6304,53.26
75125,75120,72.51
75120,75125,72.51
75120,8086,19.27
8086,75120,19.27
8086,75119,6.03
75119,8086,6.03
73879,73972,244.13
73972,73879,244.13
73972,74001,29.89
74001,73972,29.89
74001,74152,318.57
74152,74001,318.57
74152,36830,14.83
36830,74152,14.83
36830,36836,19.32
36836,36830,19.32
36836,36831,9.82
36831,36836,9.82
36831,36832,72.93
36832,36831,72.93
36832,36833,29.26
36833,36832,29.26
36833,36834,27.88
36834,36833,27.88
36834,36835,27.22
36835,36834,27.22
36835,36838,25.59
36838,36835,25.59
36838,36839,22.1
36839,36838,22.1
36839,36840,23.44
36840,36839,23.44
36840,36841,36.55
36841,36840,36.55
36841,36842,24.14
36842,36841,24.14
36842,36843,16.6
36843,36842,16.6
36843,36844,52.88
36844,36843,52.88
36844,36848,8.49
36848,36844,8.49
36848,36845,9.28
36845,36848,9.28
36845,36846,68.56
36846,36845,68.56
36846,74794,11.71
74794,36846,11.71
75447,75421,43.73
75421,75447,43.73
75421,75386,37.03
75386,75421,37.03
75386,50224,45.85
50224,75386,45.85
74072,74063,6.73
74063,74072,6.73
74063,74005,70.4
74005,74063,70.4
74005,73964,72.59
73964,74005,72.59
74091,74074,63.52
74074,74091,63.52
74074,21487,16.74
21487,74074,16.74
21487,74055,19.64
74055,21487,19.64
74055,74051,65.99
74051,74055,65.99
74776,74777,41.86
74777,74776,41.86
74777,74760,63.69
74760,74777,63.69
75272,84839,56.41
84839,75272,56.41
84839,75305,18.9
75305,84839,18.9
75305,75325,54.89
75325,75305,54.89
75325,75336,45.19
75336,75325,45.19
74044,74108,96.41
74108,74044,96.41
75225,75214,33.16
75214,75225,33.16
75214,75187,38.12
75187,75214,38.12
74669,74691,21.58
74691,74669,21.58
74691,74737,76.32
74737,74691,76.32
74737,20648,55.36
20648,74737,55.36
74720,74744,35.14
74744,74720,35.14
74744,74653,61.53
74653,74744,61.53
6292,74547,71.72
74547,6292,71.72
74547,74577,21.68
74577,74547,21.68
74817,74884,167.73
74884,74817,167.73
74884,74897,45.21
74897,74884,45.21
74408,51398,54.57
51398,74408,54.57
51398,51400,12.31
51400,51398,12.31
51400,51403,4.97
51403,51400,4.97
51403,74369,3.14
74369,51403,3.14
74369,6191,20.23
6191,74369,20.23
6191,51409,56.63
51409,6191,56.63
51409,6149,22.21
6149,51409,22.21
74761,74672,57.57
74672,74761,57.57
74672,74651,30.32
74651,74672,30.32
74651,74624,49.21
74624,74651,49.21
7071,75290,6.85
75290,7071,6.85
75290,75240,5.69
75240,75290,5.69
75240,51254,6.07
51254,75240,6.07
51254,22383,112.5
22383,51254,112.5
22383,22384,6.48
22384,22383,6.48
22384,51264,33.85
51264,22384,33.85
51264,75108,27.76
75108,51264,27.76
74592,74582,5.02
74582,74592,5.02
74582,74568,12.47
74568,74582,12.47
74568,74557,17.76
74557,74568,17.76
74982,23009,84.03
23009,74982,84.03
23009,8092,3.97
8092,23009,3.97
8092,74966,4.47
74966,8092,4.47
74190,74215,81.96
74215,74190,81.96
74947,20898,42.47
20898,74947,42.47
20898,20895,34.07
20895,20898,34.07
20895,20903,55.8
20903,20895,55.8
20903,75154,59.74
75154,20903,59.74
6539,63551,7.69
63551,6539,7.69
63551,75008,90.93
75008,63551,90.93
75008,30096,28.55
30096,75008,28.55
6322,74554,37.47
74554,6322,37.47
74554,42160,36.1
42160,74554,36.1
42160,74685,60.07
74685,42160,60.07
74685,74750,54.75
74750,74685,54.75
6205,51397,18.62
51397,6205,18.62
51397,74403,7.5
74403,51397,7.5
74403,74408,9.65
74408,74403,9.65
75119,75171,54.13
75171,75119,54.13
75171,75216,47.94
75216,75171,47.94
75238,75249,23.57
75249,75238,23.57
75249,20910,20.1
20910,75249,20.1
20910,75263,21.48
75263,20910,21.48
75263,75275,8.93
75275,75263,8.93
48926,75501,6.03
75501,48926,6.03
75501,51238,60.52
51238,75501,60.52
51238,75497,6.46
75497,51238,6.46
75497,63491,49.13
63491,75497,49.13
74757,74695,40.95
74695,74757,40.95
74695,74694,12.27
74694,74695,12.27
74694,20892,32.99
20892,74694,32.99
20892,20889,47.91
20889,20892,47.91
20889,74812,43.21
74812,20889,43.21
74876,51310,31.09
51310,74876,31.09
51310,74830,48.15
74830,51310,48.15
74766,51298,50.29
51298,74766,50.29
51298,74881,61.16
74881,51298,61.16
75246,56557,39.02
56557,75246,39.02
56557,6663,158.11
6663,56557,158.11
6153,6190,52.57
6190,6153,52.57
6190,74371,31.49
74371,6190,31.49
74371,74413,46.78
74413,74371,46.78
32517,2811,6.58
2811,32517,6.58
2811,75446,4.37
75446,2811,4.37
75446,75431,38.45
75431,75446,38.45
75431,75429,21.81
75429,75431,21.81
75382,75370,50.32
75370,75382,50.32
74557,74514,24.57
74514,74557,24.57
74514,6318,13.99
6318,74514,13.99
6318,51415,35.85
51415,6318,35.85
51415,6289,33.74
6289,51415,33.74
73949,73965,21.95
73965,73949,21.95
73965,73974,16.57
73974,73965,16.57
73974,4014,14.63
4014,73974,14.63
4014,4015,27.26
4015,4014,27.26
4015,74025,62.23
74025,4015,62.23
74413,6322,83.49
6322,74413,83.49
32507,21466,7.25
21466,32507,7.25
21466,75427,7.49
75427,21466,7.49
75427,75387,42.55
75387,75427,42.55
73936,73945,52.54
73945,73936,52.54
73945,73962,119.97
73962,73945,119.97
73726,73758,274.86
73758,73726,274.86
74114,74109,15.73
74109,74114,15.73
74109,74090,64.66
74090,74109,64.66
74090,74094,13.71
74094,74090,13.71
74847,75006,107.87
75006,74847,107.87
75006,75064,103.36
75064,75006,103.36
75064,6664,32.69
6664,75064,32.69
73936,73988,88.81
73988,73936,88.81
73988,21488,37.89
21488,73988,37.89
21488,74023,19.17
74023,21488,19.17
74655,74649,33.76
74649,74655,33.76
74649,74621,53.69
74621,74649,53.69
74621,74592,38.91
74592,74621,38.91
74350,74200,186.1
74200,74350,186.1
6313,74588,88.23
74588,6313,88.23
74588,50858,54.55
50858,74588,54.55
50858,74671,52.0
74671,50858,52.0
75482,41221,90.5
41221,75482,90.5
41221,32524,5.41
32524,41221,5.41
73752,73720,252.86
73720,73752,252.86
73720,59474,62.27
59474,73720,62.27
74190,74280,107.61
74280,74190,107.61
74792,56824,40.72
56824,74792,40.72
56824,23006,13.56
23006,56824,13.56
23006,8370,14.33
8370,23006,14.33
8370,23007,5.56
23007,8370,5.56
74091,74105,25.68
74105,74091,25.68
74105,50813,12.36
50813,74105,12.36
50813,74151,137.82
74151,50813,137.82
74151,74158,46.77
74158,74151,46.77
75257,8114,7.88
8114,75257,7.88
8114,75269,18.87
75269,8114,18.87
75269,51253,19.55
51253,75269,19.55
51253,75312,16.8
75312,51253,16.8
75312,75332,32.52
75332,75312,32.52
20327,2812,4.83
2812,20327,4.83
2812,20328,15.22
20328,2812,15.22
20328,75444,28.46
75444,20328,28.46
75444,75430,24.28
75430,75444,24.28
75430,75429,6.67
75429,75430,6.67
74061,4016,37.84
4016,74061,37.84
4016,60141,11.4
60141,4016,11.4
75021,75051,38.75
75051,75021,38.75
75051,75076,37.66
75076,75051,37.66
75076,6673,22.96
6673,75076,22.96
75366,49213,19.31
49213,75366,19.31
49213,75370,116.53
75370,49213,116.53
75048,75037,32.19
75037,75048,32.19
75037,75001,29.88
75001,75037,29.88
75176,75210,76.82
75210,75176,76.82
75210,75228,39.52
75228,75210,39.52
75228,4106,22.55
4106,75228,22.55
4106,20665,9.11
20665,4106,9.11
74127,74190,99.21
74190,74127,99.21
75225,20377,41.04
20377,75225,41.04
20377,75277,45.55
75277,20377,45.55
75382,7078,12.13
7078,75382,12.13
7078,19590,68.4
19590,7078,68.4
19590,75464,56.59
75464,19590,56.59
75464,75484,7.42
75484,75464,7.42
75075,75109,28.99
75109,75075,28.99
75109,20381,11.22
20381,75109,11.22
20381,75145,18.7
75145,20381,18.7
75145,75173,23.05
75173,75145,23.05
74798,74839,26.67
74839,74798,26.67
75332,8102,6.9
8102,75332,6.9
8102,51246,5.54
51246,8102,5.54
51246,75321,107.12
75321,51246,107.12
32349,74102,24.72
74102,32349,24.72
74102,74115,16.56
74115,74102,16.56
74115,74125,50.92
74125,74115,50.92
6322,74546,50.1
74546,6322,50.1
75101,75057,40.27
75057,75101,40.27
75057,75021,42.54
75021,75057,42.54
75489,63041,24.27
63041,75489,24.27
63041,75486,14.57
75486,63041,14.57
75486,63039,29.01
63039,75486,29.01
63039,75482,6.84
75482,63039,6.84
74876,51035,76.85
51035,74876,76.85
51035,74974,10.71
74974,51035,10.71
75475,75460,54.18
75460,75475,54.18
75460,75458,15.75
75458,75460,15.75
75458,75456,9.21
75456,75458,9.21
75456,75463,24.44
75463,75456,24.44
74025,74049,27.55
74049,74025,27.55
74049,74075,38.66
74075,74049,38.66
74075,32349,35.51
32349,74075,35.51
74200,32347,235.66
32347,74200,235.66
74091,74017,158.58
74017,74091,158.58
74017,73995,38.49
73995,74017,38.49
73995,73975,56.58
73975,73995,56.58
73975,32292,68.89
32292,73975,68.89
74693,74713,54.38
74713,74693,54.38
74648,74612,78.03
74612,74648,78.03
74612,74579,40.13
74579,74612,40.13
74579,74563,21.21
74563,74579,21.21
74563,21485,36.35
21485,74563,36.35
21485,74541,54.05
74541,21485,54.05
75242,75229,49.66
75229,75242,49.66
75229,75192,51.49
75192,75229,51.49
75192,75143,46.56
75143,75192,46.56
75143,75101,41.61
75101,75143,41.61
74847,42161,203.74
42161,74847,203.74
42161,74677,8.81
74677,42161,8.81
74677,74565,110.36
74565,74677,110.36
74120,74116,25.35
74116,74120,25.35
74116,74103,96.33
74103,74116,96.33
74103,74061,24.3
74061,74103,24.3
20648,74762,19.46
74762,20648,19.46
74762,74765,23.32
74765,74762,23.32
74765,74776,79.4
74776,74765,79.4
73758,24460,6.85
24460,73758,6.85
24460,24464,100.69
24464,24460,100.69
24464,24461,44.6
24461,24464,44.6
24461,73787,113.13
73787,24461,113.13
74000,74035,42.95
74035,74000,42.95
74035,74047,29.85
74047,74035,29.85
74047,74033,25.17
74033,74047,25.17
7080,75473,33.8
75473,7080,33.8
75473,22376,54.06
22376,75473,54.06
22376,51241,45.26
51241,22376,45.26
51241,7081,26.45
7081,51241,26.45
7081,75484,6.67
75484,7081,6.67
74671,74700,50.84
74700,74671,50.84
74700,21482,14.21
21482,74700,14.21
21482,50859,4.56
50859,21482,4.56
50859,74799,28.95
74799,50859,28.95
74033,74028,23.05
74028,74033,23.05
74028,74002,71.44
74002,74028,71.44
74002,74006,3.84
74006,74002,3.84
74006,32355,145.9
32355,74006,145.9
74702,74715,29.14
74715,74702,29.14
74715,17815,11.86
17815,74715,11.86
17815,74727,28.3
74727,17815,28.3
74727,74763,97.67
74763,74727,97.67
74763,74813,20.21
74813,74763,20.21
74023,74027,19.56
74027,74023,19.56
74027,74031,37.84
74031,74027,37.84
74031,74050,87.33
74050,74031,87.33
75353,20330,29.87
20330,75353,29.87
20330,20332,15.05
20332,20330,15.05
20332,75405,15.61
75405,20332,15.61
75405,20339,6.76
20339,75405,6.76
20339,75419,2.55
75419,20339,2.55
75419,75437,62.99
75437,75419,62.99
75437,2813,3.36
2813,75437,3.36
2813,32512,4.7
32512,2813,4.7
74114,74095,68.17
74095,74114,68.17
74095,74079,22.96
74079,74095,22.96
74079,74073,44.74
74073,74079,44.74
74073,74072,2.87
74072,74073,2.87
74159,74215,98.1
74215,74159,98.1
74681,74711,9.27
74711,74681,9.27
74711,74712,14.12
74712,74711,14.12
74712,74696,31.08
74696,74712,31.08
74696,74702,16.41
74702,74696,16.41
73787,73786,20.67
73786,73787,20.67
73786,24466,82.06
24466,73786,82.06
24466,24467,28.05
24467,24466,28.05
24467,73835,55.9
73835,24467,55.9
74903,74904,18.46
74904,74903,18.46
74904,74916,17.36
74916,74904,17.36
74916,74929,19.98
74929,74916,19.98
74929,20893,27.32
20893,74929,27.32
20893,74947,25.23
74947,20893,25.23
74215,74309,104.74
74309,74215,104.74
75119,6674,54.51
6674,75119,54.51
6674,75073,14.2
75073,6674,14.2
75073,75020,20.65
75020,75073,20.65
75020,74966,53.52
74966,75020,53.52
75375,75368,6.4
75368,75375,6.4
75368,75362,12.92
75362,75368,12.92
75362,75357,33.46
75357,75362,33.46
75357,75353,24.97
75353,75357,24.97
75203,6100,7.68
6100,75203,7.68
6100,8416,4.28
8416,6100,4.28
8416,51196,18.32
51196,8416,18.32
51196,75114,83.41
75114,51196,83.41
74873,74882,23.44
74882,74873,23.44
74882,74905,16.64
74905,74882,16.64
74905,74944,24.22
74944,74905,24.22
74944,51290,10.66
51290,74944,10.66
51290,51294,18.58
51294,51290,18.58
51294,75001,22.64
75001,51294,22.64
75211,75235,39.43
75235,75211,39.43
75235,20921,1.17
20921,75235,1.17
20921,75251,43.03
75251,20921,43.03
75251,75264,44.16
75264,75251,44.16
75264,75272,23.72
75272,75264,23.72
73843,73839,17.05
73839,73843,17.05
73839,73825,71.06
73825,73839,71.06
73825,24471,13.76
24471,73825,13.76
24471,73821,10.86
73821,24471,10.86
74845,74831,68.5
74831,74845,68.5
74831,74767,66.22
74767,74831,66.22
74767,74785,21.79
74785,74767,21.79
74785,21477,7.85
21477,74785,7.85
21477,74783,38.86
74783,21477,38.86
74783,74766,6.7
74766,74783,6.7
74091,50824,147.92
50824,74091,147.92
50824,74221,182.43
74221,50824,182.43
74221,56561,18.1
56561,74221,18.1
56561,74311,99.06
74311,56561,99.06
74311,6174,47.95
6174,74311,47.95
6174,74360,34.74
74360,6174,34.74
6313,50834,40.7
50834,6313,40.7
50834,50837,35.19
50837,50834,35.19
50837,50841,55.58
50841,50837,55.58
50841,6173,42.14
6173,50841,42.14
74707,56827,5.97
56827,74707,5.97
56827,56821,14.17
56821,56827,14.17
56821,56822,25.73
56822,56821,25.73
56822,74713,36.82
74713,56822,36.82
75314,75329,17.79
75329,75314,17.79
75329,75363,37.14
75363,75329,37.14
75363,4094,47.2
4094,75363,47.2
4094,75384,8.38
75384,4094,8.38
20540,73954,25.24
73954,20540,25.24
73954,73956,45.62
73956,73954,45.62
73956,73964,37.98
73964,73956,37.98
74966,6505,63.17
6505,74966,63.17
6505,8366,30.46
8366,6505,30.46
8366,32446,11.86
32446,8366,11.86
74025,74044,68.07
74044,74025,68.07
75211,75201,23.56
75201,75211,23.56
75201,75132,66.28
75132,75201,66.28
75132,75072,24.24
75072,75132,24.24
75072,75048,22.21
75048,75072,22.21
75387,75396,31.53
75396,75387,31.53
75396,75418,70.72
75418,75396,70.72
75418,4096,8.62
4096,75418,8.62
4096,55627,6.14
55627,4096,6.14
32482,4109,7.36
4109,32482,7.36
4109,75069,127.31
75069,4109,127.31
75069,74938,116.17
74938,75069,116.17
74938,74914,19.89
74914,74938,19.89
74914,74787,112.98
74787,74914,112.98
74117,74159,106.12
74159,74117,106.12
63491,75502,14.37
75502,63491,14.37
75502,6008,48.75
6008,75502,48.75
6008,63458,6.21
63458,6008,6.21
63458,6005,7.45
6005,63458,7.45
6005,22373,42.68
22373,6005,42.68
22373,22372,39.04
22372,22373,39.04
75246,20916,44.0
20916,75246,44.0
20916,20913,35.86
20913,20916,35.86
20913,84844,39.54
84844,20913,39.54
84844,20350,68.87
20350,84844,68.87
20350,21449,36.82
21449,20350,36.82
21449,6716,30.2
6716,21449,30.2
32324,74032,46.55
74032,32324,46.55
74032,74068,32.15
74068,74032,32.15
74068,74140,215.88
74140,74068,215.88
74140,74158,79.03
74158,74140,79.03
74873,74866,11.63
74866,74873,11.63
74866,74856,13.05
74856,74866,13.05
74856,74849,16.77
74849,74856,16.77
74849,74830,52.59
74830,74849,52.59
74023,74036,22.51
74036,74023,22.51
74036,74083,107.72
74083,74036,107.72
74083,74088,30.14
74088,74083,30.14
74088,74100,54.86
74100,74088,54.86
74268,74293,51.28
74293,74268,51.28
74293,6159,23.06
6159,74293,23.06
6159,74320,11.51
74320,6159,11.51
74320,74326,7.57
74326,74320,7.57
74326,6290,114.21
6290,74326,114.21
75196,75177,43.01
75177,75196,43.01
75177,6735,17.06
6735,75177,17.06
6735,75166,6.62
75166,6735,6.62
75166,75152,15.84
75152,75166,15.84
75152,75114,56.76
75114,75152,56.76
32292,73938,48.83
73938,32292,48.83
73938,73921,38.6
73921,73938,38.6
73921,73861,172.85
73861,73921,172.85
2887,8394,5.57
8394,2887,5.57
8394,23008,18.42
23008,8394,18.42
23008,8116,92.69
8116,23008,92.69
8116,74966,5.85
74966,8116,5.85
6290,68253,107.88
68253,6290,107.88
68253,74368,67.53
74368,68253,67.53
74368,6192,37.13
6192,74368,37.13
32275,17796,125.96
17796,32275,125.96
17796,85272,4.25
85272,17796,4.25
85272,85278,22.55
85278,85272,22.55
85278,85249,66.5
85249,85278,66.5
85249,59882,85.85
59882,85249,85.85
59882,59869,126.39
59869,59882,126.39
74512,51364,4.62
51364,74512,4.62
51364,74603,60.71
74603,51364,60.71
74603,74567,24.91
74567,74603,24.91
74567,74596,26.15
74596,74567,26.15
74596,74581,29.25
74581,74596,29.25
74581,74589,8.17
74589,74581,8.17
73901,73893,46.05
73893,73901,46.05
73893,73882,70.39
73882,73893,70.39
73882,73878,39.06
73878,73882,39.06
73878,73861,29.37
73861,73878,29.37
74799,74841,70.08
74841,74799,70.08
74841,51297,17.26
51297,74841,17.26
51297,74868,13.6
74868,51297,13.6
74868,74893,31.8
74893,74868,31.8
74893,74962,32.82
74962,74893,32.82
74962,75001,16.76
75001,74962,16.76
32271,73907,178.05
73907,32271,178.05
74806,20888,14.98
20888,74806,14.98
20888,74834,15.69
74834,20888,15.69
74834,74853,21.13
74853,74834,21.13
74853,74883,44.65
74883,74853,44.65
74883,74886,6.25
74886,74883,6.25
74886,74900,10.36
74900,74886,10.36
74360,51357,45.67
51357,74360,45.67
51357,51358,6.39
51358,51357,6.39
51358,51362,36.58
51362,51358,36.58
51362,51356,2.41
51356,51362,2.41
51356,51352,30.85
51352,51356,30.85
51352,51360,4.21
51360,51352,4.21
51360,51369,17.76
51369,51360,17.76
51369,74559,50.86
74559,51369,50.86
74401,50828,43.74
50828,74401,43.74
50828,50833,53.04
50833,50828,53.04
50833,6150,36.9
6150,50833,36.9
6150,74235,90.1
74235,6150,90.1
74235,74210,27.97
74210,74235,27.97
74210,74238,38.51
74238,74210,38.51
74238,50832,39.21
50832,74238,39.21
50832,50829,47.71
50829,50832,47.71
50829,6173,44.05
6173,50829,44.05
74360,74376,33.24
74376,74360,33.24
74376,50842,10.55
50842,74376,10.55
50842,74400,5.96
74400,50842,5.96
74400,74405,20.11
74405,74400,20.11
74405,74411,11.7
74411,74405,11.7
74411,74414,32.63
74414,74411,32.63
73861,73844,143.82
73844,73861,143.82
73844,73832,18.16
73832,73844,18.16
73832,14374,19.58
14374,73832,19.58
14374,73829,22.65
73829,14374,22.65
73829,59885,22.1
59885,73829,22.1
74592,74607,8.2
74607,74592,8.2
74607,74619,10.75
74619,74607,10.75
74619,74630,5.4
74630,74619,5.4
74630,74632,5.89
74632,74630,5.89
74632,51372,18.16
51372,74632,18.16
51372,74676,48.13
74676,51372,48.13
74676,74713,36.08
74713,74676,36.08
75049,51269,27.47
51269,75049,27.47
51269,51266,50.29
51266,51269,50.29
51266,51265,5.56
51265,51266,5.56
51265,75188,34.5
75188,51265,34.5
75188,75291,122.77
75291,75188,122.77
67255,20902,46.32
20902,67255,46.32
20902,49862,2.77
49862,20902,2.77
49862,67254,16.43
67254,49862,16.43
67254,75085,13.63
75085,67254,13.63
75085,75043,32.53
75043,75085,32.53
75043,74923,91.37
74923,75043,91.37
74923,74807,109.69
74807,74923,109.69
74807,74757,32.03
74757,74807,32.03
74839,51032,35.14
51032,74839,35.14
51032,74991,107.77
74991,51032,107.77
74565,6327,58.51
6327,74565,58.51
6327,74530,8.65
74530,6327,8.65
74530,6319,39.14
6319,74530,39.14
6319,74476,47.73
74476,6319,47.73
74476,6290,60.6
6290,74476,60.6
74350,74373,112.41
74373,74350,112.41
74373,6207,54.89
6207,74373,54.89
6207,74413,76.97
74413,6207,76.97
74638,74633,25.66
74633,74638,25.66
74633,74600,23.58
74600,74633,23.58
74600,74583,10.74
74583,74600,10.74
74583,74544,37.3
74544,74583,37.3
74544,74522,19.97
74522,74544,19.97
74522,74504,7.95
74504,74522,7.95
74546,6170,214.98
6170,74546,214.98
75291,75292,21.9
75292,75291,21.9
75292,75282,21.9
75282,75292,21.9
75282,51206,5.9
51206,75282,5.9
51206,75260,47.35
75260,51206,47.35
75260,51198,46.57
51198,75260,46.57
51198,75218,13.17
75218,51198,13.17
75218,8409,30.91
8409,75218,30.91
8409,75203,4.94
