ノード番号,緯度,経度,3次メッシュID
28185,36.6082756,137.2122729,54377126
28186,36.7378252,137.1320488,5537180
28187,36.608343,137.224242,54377137
28188,36.7376598,137.1331697,5537180
28189,36.6084851,137.2100469,54377136
28190,36.6085301,137.209622,54377136
28191,36.6085557,137.2170575,54377137
28192,36.6085479,137.2095605,54377136
28193,36.6085869,137.2095375,54377136
28194,36.6086489,137.2095375,54377136
28195,36.659332,137.1342816,54377190
28196,36.6593472,137.1348275,54377190
28197,36.6086497,137.2166509,54377137
28198,36.6086179,137.2072613,54377136
28199,36.608614,137.185895,54377134
28200,36.6086897,137.2166089,54377137
28201,36.608643,137.2244267,54377137
28202,36.6087765,137.2095494,54377136
28203,36.608682,137.219772,54377137
28204,36.608716,137.212341,54377136
28205,36.6088305,137.2089112,54377136
28206,36.6669514,137.1941531,553715
28207,36.608755,137.201021,54377136
28208,36.6087434,137.2154925,54377137
28209,36.608805,137.185749,54377134
28210,36.6088989,137.2072966,54377136
28211,36.6088888,137.1924197,54377135
28212,36.6089431,137.2061218,54377136
28213,36.608918,137.212355,54377136
28214,36.6089686,137.2155761,54377137
28215,36.6089451,137.204428,54377136
28216,36.6084261,137.1971932,54377135
28217,36.609014,137.185609,54377134
28218,36.609036,137.217328,54377137
28219,36.609007,137.2247173,54377137
28220,36.6091927,137.2096202,54377136
28221,36.6091039,137.1974693,54377135
28222,36.609127,137.211677,54377136
28223,36.6093167,137.2101932,54377136
28224,36.609234,137.2198,54377137
28225,36.609284,137.185455,54377134
28226,36.6094167,137.2102122,54377136
28227,36.6092804,137.2123331,54377136
28228,36.6090616,137.2010625,54377136
28229,36.6094407,137.2096692,54377136
28230,36.6094864,137.2102316,54377136
28231,36.6094907,137.2096972,54377136
28232,36.6095027,137.2100952,54377136
28233,36.6095137,137.2097462,54377136
28234,36.6093744,137.1883995,54377135
28235,36.6095369,137.2158604,54377137
28236,36.60943,137.2123261,54377136
28237,36.6096115,137.2159069,54377137
28238,36.6098219,137.2247319,54377137
28239,36.609711,137.18526,54377134
28240,36.6098681,137.2250392,54377138
28241,36.609774,137.207397,54377136
28242,36.609786,137.212306,54377136
28243,36.6098353,137.2010099,54377136
28244,36.6100236,137.2074667,54377136
28245,36.6100155,137.2089744,54377136
28246,36.6098636,137.2160314,54377137
28247,36.6099608,137.2244186,54377137
28248,36.6100517,137.2062279,54377136
28249,36.610005,137.222203,54377137
28250,36.6100737,137.2118673,54377136
28251,36.6100789,137.2198376,54377137
28252,36.609992,137.185169,54377134
28253,36.6100939,137.2122957,54377136
28254,36.6101486,137.2173874,54377137
28255,36.6101949,137.2161409,54377137
28256,36.6101798,137.1953854,54377135
28257,36.6102903,137.2046086,54377136
28258,36.610243,137.2132927,54377137
28259,36.610038,137.2143421,54377137
28260,36.610236,137.217342,54377137
28261,36.6104084,137.2143659,54377137
28262,36.6104355,137.2036842,54377136
28263,36.61033,137.185085,54377134
28264,36.610338,137.211873,54377136
28265,36.6105109,137.2032504,54377136
28266,36.610524,137.2151094,54377137
28267,36.610456,137.22223,54377137
28268,36.6106335,137.2025032,54377136
28269,36.6104393,137.2161726,54377137
28270,36.610511,137.185051,54377134
28271,36.6108092,137.2148979,54377137
28272,36.6107412,137.2281783,54377138
28273,36.610625,137.217356,54377137
28274,36.6106491,137.2161693,54377137
28275,36.6107713,137.1930556,54377135
28276,36.6107953,137.2161252,54377137
28277,36.6108016,137.2151168,54377137
28278,36.6250153,137.2290836,54377158
28279,36.6108703,137.2174179,54377137
28280,36.6236239,137.2203222,54377147
28281,36.6277914,137.2204274,54377157
28282,36.6108654,137.2141263,54377137
28283,36.610902,137.2254076,54377138
28284,36.6108868,137.2009199,54377136
28285,36.6109353,137.2007004,54377136
28286,36.610822,137.219856,54377137
28287,36.611021,137.211856,54377136
28288,36.6869222,137.201273,5537126
28289,36.6876125,137.2011256,5537126
28290,36.6109869,137.2239454,54377137
28291,36.6109877,137.2238315,54377137
28292,36.6109982,137.2234807,54377137
28293,36.6109869,137.1956958,54377135
28294,36.6110488,137.2198605,54377137
28295,36.6110357,137.2102995,54377136
28296,36.6110988,137.2203735,54377137
28297,36.6110671,137.2089989,54377136
28298,36.6110678,137.2222309,54377137
28299,36.6110457,137.1983637,54377135
28300,36.6110557,137.1984631,54377135
28301,36.6111177,137.2208433,54377137
28302,36.6111105,137.1986813,54377135
28303,36.6110931,137.2076278,54377136
28304,36.6111291,137.1978846,54377135
28305,36.6112197,137.2119212,54377136
28306,36.6111431,137.1989127,54377135
28307,36.6111386,137.1993459,54377135
28308,36.61116,137.199043,54377135
28309,36.6112491,137.2119835,54377136
28310,36.6110591,137.1956958,54377135
28311,36.6111995,137.1977153,54377135
28312,36.6112306,137.2064094,54377136
28313,36.611188,137.198255,54377135
28314,36.6112604,137.2122817,54377136
28315,36.611216,137.19836,54377135
28316,36.611261,137.198415,54377135
28317,36.6112581,137.1987294,54377135
28318,36.61124,137.1956499,54377135
28319,36.6114054,137.2047065,54377136
28320,36.6113762,137.229403,54377138
28321,36.611396,137.216092,54377137
28322,36.611364,137.1956153,54377135
28323,36.6114965,137.1868816,54377134
28324,36.7039707,137.2335232,5537148
28325,36.7015946,137.2316684,5537148
28326,36.7018642,137.2317815,5537148
28327,36.7020617,137.2319424,5537148
28328,36.7021361,137.2320337,5537148
28329,36.7021698,137.231551,5537148
28330,36.7015119,137.2312178,5537148
28331,36.7018456,137.2313322,5537148
28332,36.7021558,137.2313655,5537148
28333,36.7017384,137.2317287,5537148
28334,36.6115459,137.2123963,54377136
28335,36.7024312,137.2307002,5537148
28336,36.7023929,137.2310119,5537148
28337,36.7022244,137.2309669,5537148
28338,36.7025936,137.2310694,5537148
28339,36.7027724,137.2310925,5537148
28340,36.7030136,137.2310997,5537148
28341,36.703998,137.2310147,5537148
28342,36.7046201,137.231019,5537148
28343,36.7040018,137.2312495,5537148
28344,36.7037874,137.2318587,5537148
28345,36.7043499,137.2323053,5537148
28346,36.704419,137.2317234,5537148
28347,36.7041741,137.2319422,5537148
28348,36.6115129,137.2291918,54377138
28349,36.7047815,137.2316055,5537148
28350,36.7046263,137.231201,5537148
28351,36.7014131,137.2311199,5537148
28352,36.7012424,137.2310273,5537148
28353,36.7011347,137.2310038,5537148
28354,36.7008283,137.2308994,5537148
28355,36.7007009,137.2312329,5537148
28356,36.7011136,137.2317558,5537148
28357,36.6995551,137.228924,5537138
28358,36.6998826,137.2291226,5537138
28359,36.6997507,137.2295317,5537138
28360,36.6994971,137.2293489,5537138
28361,36.7006771,137.2252378,5537148
28362,36.7006947,137.2252538,5537148
28363,36.7073119,137.1779399,5537144
28364,36.6991869,137.2271675,5537138
28365,36.6996627,137.2268884,5537138
28366,36.6989655,137.2271636,5537138
28367,36.6991177,137.2234537,5537137
28368,36.6992415,137.2242012,5537137
28369,36.6995896,137.2281862,5537138
28370,36.7085794,137.1751796,5537154
28371,36.6115782,137.1988661,54377135
28372,36.6118289,137.1882952,54377135
28373,36.7070479,137.1782047,5537144
28374,36.611695,137.222272,54377137
28375,36.6117863,137.1938167,54377135
28376,36.6118794,137.2043477,54377136
28377,36.6117948,137.1961064,54377135
28378,36.6119329,137.188688,54377135
28379,36.6118639,137.2012047,54377136
28380,36.611802,137.2144569,54377137
28381,36.6118296,137.1935651,54377135
28382,36.611795,137.193507,54377135
28383,36.6119064,137.1959195,54377135
28384,36.6119482,137.203138,54377136
28385,36.611862,137.198548,54377135
28386,36.6118344,137.1938721,54377135
28387,36.6119555,137.2028768,54377136
28388,36.612203,137.1990355,54377135
28389,36.6118837,137.2039875,54377136
28390,36.6121069,137.2040158,54377136
28391,36.612048,137.1986234,54377135
28392,36.6121875,137.1899414,54377135
28393,36.6119071,137.2176062,54377137
28394,36.6121786,137.2048111,54377136
28395,36.6121713,137.212624,54377137
28396,36.6122669,137.1907737,54377135
28397,36.6122898,137.190895,54377135
28398,36.6119164,137.2143931,54377137
28399,36.6120613,137.2026082,54377136
28400,36.6121562,137.2103324,54377136
28401,36.6123103,137.198548,54377135
28402,36.612168,137.222279,54377137
28403,36.612201,137.212718,54377137
28404,36.6123768,137.2065991,54377136
28405,36.6124053,137.19125,54377135
28406,36.6123756,137.202695,54377136
28407,36.6126563,137.2014946,54377136
28408,36.6124056,137.1987554,54377135
28409,36.6124297,137.2041494,54377136
28410,36.6125132,137.2160967,54377137
28411,36.7324548,137.1948626,5537175
28412,36.6125053,137.2032035,54377136
28413,36.612481,137.2058269,54377136
28414,36.6124872,137.2304843,54377138
28415,36.6126267,137.1964888,54377135
28416,36.612457,137.1947699,54377135
28417,36.612573,137.222293,54377137
28418,36.612432,137.194122,54377135
28419,36.6125819,137.2144324,54377137
28420,36.6129151,137.2001345,54377136
28421,36.6125385,137.204846,54377136
28422,36.6125022,137.2021691,54377136
28423,36.612472,137.194129,54377135
28424,36.6126074,137.22031,54377137
28425,36.6125998,137.2127247,54377137
28426,36.6126228,137.211525,54377136
28427,36.6125321,137.2175043,54377137
28428,36.6674686,137.2283135,553718
28429,36.6670428,137.2277094,553718
28430,36.6662446,137.2274016,54377198
28431,36.666784,137.2279904,553718
28432,36.666354,137.2274438,54377198
28433,36.6661703,137.22834,54377198
28434,36.6660217,137.2285432,54377198
28435,36.6657939,137.22834,54377198
28436,36.6662358,137.2280205,54377198
28437,36.6666665,137.2285402,54377198
28438,36.6668079,137.2283669,553718
28439,36.666485,137.2287581,54377198
28440,36.6665378,137.2288331,54377198
28441,36.6661775,137.2292276,54377198
28442,36.6662869,137.2291077,54377198
28443,36.6665006,137.2293687,54377198
28444,36.6661127,137.2290692,54377198
28445,36.6662735,137.2278365,54377198
28446,36.6659234,137.2277483,54377198
28447,36.6659785,137.2274494,54377198
28448,36.6658355,137.2281499,54377198
28449,36.6671382,137.2266709,553718
28450,36.6670213,137.2273717,553718
28451,36.6665344,137.2266167,54377198
28452,36.6664675,137.2269743,54377198
28453,36.6664028,137.2269444,54377198
28454,36.6670491,137.227206,553718
28455,36.6667336,137.2258924,553718
28456,36.665897,137.2258626,54377198
28457,36.665471,137.2258699,54377198
28458,36.6668391,137.2248614,553717
28459,36.6666647,137.2235804,54377197
28460,36.6664172,137.2235974,54377197
28461,36.665933,137.2235106,54377197
28462,36.6655111,137.223412,54377197
28463,36.6659857,137.2232386,54377197
28464,36.6659857,137.2226649,54377197
28465,36.6660049,137.2224168,54377197
28466,36.6658035,137.2221688,54377197
28467,36.6669703,137.2225005,553717
28468,36.6666401,137.2224646,54377197
28469,36.6666162,137.2227874,54377197
28470,36.6662014,137.2227665,54377197
28471,36.666211,137.2226439,54377197
28472,36.6661943,137.2228651,54377197
28473,36.6118051,137.1847956,54377134
28474,36.6887507,137.217194,5537127
28475,36.6126175,137.2032199,54377136
28476,36.6126783,137.1942193,54377135
28477,36.6126768,137.2182076,54377137
28478,36.6125756,137.1918976,54377135
28479,36.6126934,137.2048652,54377136
28480,36.6127519,137.2041829,54377136
28481,36.6126576,137.2174829,54377137
28482,36.6128216,137.2032393,54377136
28483,36.612798,137.217453,54377137
28484,36.6128181,137.1922539,54377135
28485,36.6128452,137.1950879,54377135
28486,36.6129071,137.1934042,54377135
28487,36.6128257,137.2022809,54377136
28488,36.6129197,137.1943016,54377135
28489,36.6129146,137.2166782,54377137
28490,36.6129965,137.1907094,54377135
28491,36.6129913,137.2162717,54377137
28492,36.6987303,137.2296682,5537138
28493,36.6129922,137.2016087,54377136
28494,36.6130284,137.2079108,54377136
28495,36.6133971,137.2003645,54377136
28496,36.6129456,137.1964849,54377135
28497,36.6132357,137.1882972,54377135
28498,36.613074,137.212746,54377137
28499,36.6132389,137.2067689,54377136
28500,36.6133234,137.2067932,54377136
28501,36.6130602,137.1964749,54377135
28502,36.6132346,137.1991519,54377135
28503,36.613422,137.200268,54377136
28504,36.6133719,137.1954917,54377135
28505,36.6134828,137.205349,54377136
28506,36.6135279,137.2049706,54377136
28507,36.6134543,137.1966421,54377135
28508,36.6135562,137.1995977,54377135
28509,36.613457,137.214395,54377137
28510,36.613495,137.1945421,54377135
28511,36.6134127,137.1848382,54377134
28512,36.6136572,137.1994105,54377135
28513,36.6136411,137.1959301,54377135
28514,36.61369,137.1957584,54377135
28515,36.61329,137.2079657,54377136
28516,36.6137439,137.1946419,54377135
28517,36.6140385,137.1917661,54377135
28518,36.6140296,137.1907194,54377135
28519,36.6140433,137.1883022,54377135
28520,36.6139788,137.2170758,54377137
28521,36.6139928,137.2309359,54377138
28522,36.6138624,137.2223533,54377137
28523,36.6139327,137.1996443,54377135
28524,36.6140564,137.2169687,54377137
28525,36.6140219,137.1946959,54377135
28526,36.6141528,137.1848677,54377134
28527,36.614185,137.2172924,54377137
28528,36.6145958,137.1970905,54377135
28529,36.6142181,137.1947542,54377135
28530,36.6143824,137.2302617,54377138
28531,36.6143814,137.2070107,54377136
28532,36.614474,137.2168666,54377137
28533,36.6145288,137.2144719,54377137
28534,36.6145614,137.2128204,54377137
28535,36.6145908,137.2115517,54377136
28536,36.6144682,137.1948275,54377135
28537,36.6146178,137.2104196,54377136
28538,36.6146693,137.2091152,54377136
28539,36.6147893,137.2288085,54377138
28540,36.6147804,137.1849576,54377134
28541,36.6148262,137.202415,54377136
28542,36.6149572,137.2284261,54377138
28543,36.6149808,137.2319436,54377138
28544,36.6149433,137.2176963,54377137
28545,36.614944,137.202411,54377136
28546,36.6151036,137.1907191,54377135
28547,36.6150869,137.2083743,54377136
28548,36.6153531,137.1908262,54377135
28549,36.6150868,137.1951559,54377135
28550,36.6151,137.202362,54377136
28551,36.6152432,137.2179213,54377137
28552,36.615293,137.202327,54377136
28553,36.6154315,137.2254418,54377138
28554,36.6151417,137.1850263,54377134
28555,36.615434,137.195344,54377135
28556,36.615479,137.195358,54377135
28557,36.61549,137.202327,54377136
28558,36.61549,137.210455,54377136
28559,36.6155939,137.1931244,54377135
28560,36.615507,137.195295,54377135
28561,36.615521,137.2169279,54377137
28562,36.6156774,137.2272153,54377138
28563,36.6553511,137.2053481,54377186
28564,36.61559,137.202355,54377136
28565,36.615575,137.195016,54377135
28566,36.6157628,137.2035521,54377136
28567,36.6157761,137.2031542,54377136
28568,36.7189307,137.1080139,5537068
28569,36.6158931,137.1904503,54377135
28570,36.6158698,137.1906132,54377135
28571,36.615682,137.202411,54377136
28572,36.6157961,137.2038921,54377136
28573,36.615704,137.210469,54377136
28574,36.6596991,137.1423029,54377191
28575,36.6600472,137.1414501,54377191
28576,36.6598202,137.1420061,54377191
28577,36.6606837,137.142531,54377191
28578,36.6607935,137.1421712,54377191
28579,36.61572,137.202481,54377136
28580,36.6157852,137.2026414,54377136
28581,36.658806,137.1406312,54377191
28582,36.6586738,137.1406082,54377191
28583,36.6157892,137.202786,54377136
28584,36.6158,137.190854,54377135
28585,36.6158418,137.1921289,54377135
28586,36.6160312,137.1908619,54377135
28587,36.6159021,137.1919381,54377135
28588,36.6159425,137.1917745,54377135
28589,36.6160409,137.2052373,54377136
28590,36.6160334,137.1883227,54377135
28591,36.6159938,137.1852291,54377134
28592,36.6160234,137.1893554,54377135
28593,36.6156979,137.1926864,54377135
28594,36.616278,137.2073725,54377136
28595,36.6162906,137.1883138,54377135
28596,36.616136,137.189338,54377135
28597,36.6162586,137.2261768,54377138
28598,36.6161454,137.2002312,54377136
28599,36.6159775,137.2182487,54377137
28600,36.6163369,137.2086418,54377136
28601,36.6164218,137.2185069,54377137
28602,36.6162955,137.2128769,54377137
28603,36.6164626,137.2128909,54377137
28604,36.6165867,137.1919208,54377135
28605,36.6164901,137.2137074,54377137
28606,36.6165195,137.213733,54377137
28607,36.6165136,137.2092002,54377136
28608,36.616452,137.2259864,54377138
28609,36.6166368,137.1908225,54377135
28610,36.616487,137.214548,54377137
28611,36.6166771,137.1906825,54377145
28612,36.6166221,137.2258291,54377138
28613,36.6167192,137.1883274,54377145
28614,36.6167481,137.1892611,54377145
28615,36.6167651,137.2037028,54377146
28616,36.6167425,137.189699,54377145
28617,36.6165734,137.1900705,54377135
28618,36.6168949,137.189235,54377145
28619,36.6167248,137.1979181,54377145
28620,36.6168096,137.218853,54377147
28621,36.6169159,137.2330624,54377148
28622,36.6169845,137.2035548,54377146
28623,36.616836,137.190644,54377145
28624,36.6167198,137.1854736,54377144
28625,36.616842,137.214555,54377147
28626,36.6169895,137.210501,54377146
28627,36.6169969,137.1968995,54377145
28628,36.6554997,137.2070048,54377186
28629,36.6172894,137.1891933,54377145
28630,36.617156,137.2315581,54377148
28631,36.6171009,137.1856374,54377144
28632,36.6170341,137.1905708,54377145
28633,36.6171208,137.219192,54377147
28634,36.6172836,137.2193468,54377147
28635,36.617112,137.214583,54377147
28636,36.6172564,137.2032938,54377146
28637,36.6172755,137.2145973,54377147
28638,36.6555074,137.2072033,54377186
28639,36.618056,137.2155056,54377147
28640,36.617286,137.190525,54377145
28641,36.6174359,137.1898066,54377145
28642,36.6173112,137.1957356,54377145
28643,36.6174684,137.219527,54377147
28644,36.617438,137.190469,54377145
28645,36.6554938,137.2050535,54377186
28646,36.6175895,137.1904521,54377145
28647,36.617575,137.2300587,54377148
28648,36.6178458,137.1935288,54377145
28649,36.6177553,137.2126547,54377147
28650,36.6176754,137.2138247,54377147
28651,36.6178032,137.2142577,54377147
28652,36.6177856,137.2138378,54377147
28653,36.617955,137.2054467,54377146
28654,36.6178737,137.2137188,54377147
28655,36.617769,137.2042488,54377146
28656,36.617957,137.2134583,54377147
28657,36.6177551,137.1904327,54377145
28658,36.6179656,137.2200301,54377147
28659,36.6178888,137.1933744,54377145
28660,36.6180029,137.2245274,54377147
28661,36.6180412,137.1903753,54377145
28662,36.6179919,137.2333309,54377148
28663,36.6181975,137.1884128,54377145
28664,36.6180879,137.1903828,54377145
28665,36.6181474,137.2135112,54377147
28666,36.618301,137.2203222,54377147
28667,36.6182587,137.2243204,54377147
28668,36.6183442,137.232103,54377148
28669,36.6184673,137.2024719,54377146
28670,36.6183507,137.2158192,54377147
28671,36.618261,137.196028,54377145
28672,36.6968628,137.1927325,5537135
28673,36.618289,137.190414,54377145
28674,36.6186625,137.2137177,54377147
28675,36.6981987,137.1914732,5537135
28676,36.618262,137.1985511,54377145
28677,36.6990561,137.190628,5537135
28678,36.6185016,137.1975703,54377145
28679,36.6185323,137.2155846,54377147
28680,36.61848,137.190463,54377145
28681,36.6185641,137.1974562,54377145
28682,36.6187154,137.2206238,54377147
28683,36.6186499,137.230436,54377148
28684,36.6187866,137.2053188,54377146
28685,36.6188814,137.2237133,54377147
28686,36.618895,137.223813,54377147
28687,36.6188629,137.224234,54377147
28688,36.6188749,137.224378,54377147
28689,36.618829,137.196245,54377145
28690,36.618912,137.210565,54377146
28691,36.6189617,137.2247516,54377147
28692,36.6189415,137.2150617,54377147
28693,36.6190835,137.2251816,54377148
28694,36.6187591,137.2012691,54377146
28695,36.6190485,137.2287774,54377148
28696,36.619038,137.202676,54377146
28697,36.6191721,137.2209302,54377147
28698,36.61926,137.2148304,54377147
28699,36.6193645,137.1989569,54377145
28700,36.619275,137.210573,54377146
28701,36.619292,137.223535,54377147
28702,36.619292,137.223947,54377147
28703,36.6193566,137.2240517,54377147
28704,36.619326,137.2233209,54377147
28705,36.6194505,137.2241393,54377147
28706,36.6194211,137.2252846,54377148
28707,36.619501,137.2243477,54377147
28708,36.6195298,137.2247807,54377147
28709,36.6195921,137.2052416,54377146
28710,36.6194856,137.2145834,54377147
28711,36.6196032,137.2053668,54377146
28712,36.6195679,137.201577,54377146
28713,36.6195691,137.22308,54377147
28714,36.6205188,137.1943861,54377145
28715,36.6195627,137.2226891,54377147
28716,36.6196708,137.2012824,54377146
28717,36.6196902,137.2215615,54377147
28718,36.6197129,137.2214368,54377147
28719,36.6198464,137.2139959,54377147
28720,36.61972,137.224262,54377147
28721,36.6198331,137.2207328,54377147
28722,36.6198065,137.2209312,54377147
28723,36.6198115,137.2213379,54377147
28724,36.6195527,137.1867061,54377144
28725,36.619936,137.2328399,54377148
28726,36.6198938,137.2205796,54377147
28727,36.6198307,137.2242681,54377147
28728,36.6199322,137.1966749,54377145
28729,36.6198601,137.1866852,54377144
28730,36.6200546,137.219381,54377147
28731,36.6200879,137.2203508,54377147
28732,36.619966,137.186732,54377144
28733,36.6200408,137.2255179,54377148
28734,36.7080771,137.2202924,5537147
28735,36.7073085,137.2203123,5537147
28736,36.7088964,137.2202767,5537157
28737,36.7087571,137.2213668,5537157
28738,36.6201123,137.1868595,54377144
28739,36.6204693,137.2219769,54377147
28740,36.620284,137.1870665,54377144
28741,36.6205538,137.1909043,54377145
28742,36.6203292,137.2031617,54377146
28743,36.6202784,137.19535,54377145
28744,36.6203022,137.2133927,54377147
28745,36.620221,137.224444,54377147
28746,36.6203448,137.2106266,54377146
28747,36.6204089,137.2093359,54377146
28748,36.620376,137.2095358,54377146
28749,36.6203532,137.2244703,54377147
28750,36.6204121,137.2028741,54377146
28751,36.6205035,137.1902732,54377145
28752,36.6204822,137.1898732,54377145
28753,36.620585,137.2089641,54377146
28754,36.6205511,137.1893894,54377145
28755,36.620553,137.1942701,54377145
28756,36.6206311,137.2086955,54377146
28757,36.6207211,137.1884769,54377145
28758,36.62062,137.2081878,54377146
28759,36.6208445,137.1929278,54377145
28760,36.6206063,137.2331402,54377148
28761,36.6204997,137.1968527,54377145
28762,36.620771,137.1934169,54377145
28763,36.6205797,137.2017913,54377146
28764,36.6208263,137.2023473,54377146
28765,36.620917,137.2082159,54377146
28766,36.6205621,137.199423,54377145
28767,36.6208128,137.2030317,54377146
28768,36.6209483,137.2079648,54377146
28769,36.6203971,137.1871406,54377144
28770,36.6207936,137.1969221,54377145
28771,36.6209166,137.2019365,54377146
28772,36.6209524,137.1960946,54377145
28773,36.6210955,137.2012263,54377146
28774,36.6209679,137.195638,54377145
28775,36.6208819,137.2225723,54377147
28776,36.6212757,137.1906943,54377145
28777,36.6210723,137.2076824,54377146
28778,36.6210601,137.2066379,54377146
28779,36.6210055,137.2141972,54377147
28780,36.6211327,137.2073978,54377146
28781,36.6211142,137.2071346,54377146
28782,36.6211304,137.2223115,54377147
28783,36.621082,137.2142189,54377147
28784,36.6211984,137.2007544,54377146
28785,36.6211083,137.1969228,54377145
28786,36.6207404,137.1994657,54377145
28787,36.6215338,137.1968469,54377145
28788,36.6212953,137.2224352,54377147
28789,36.621251,137.187542,54377145
28790,36.6214442,137.2223813,54377147
28791,36.6213382,137.2021184,54377146
28792,36.6499604,137.2156044,54377177
28793,36.6502881,137.2148175,54377187
28794,36.650199,137.2147561,54377187
28795,36.6495923,137.2162448,54377177
28796,36.6493555,137.2171627,54377177
28797,36.621363,137.199562,54377145
28798,36.6485802,137.2190417,54377177
28799,36.6486884,137.2190593,54377177
28800,36.6484483,137.2197998,54377177
28801,36.6483511,137.2197484,54377177
28802,36.648118,137.220502,54377177
28803,36.6480026,137.2212612,54377177
28804,36.6477014,137.2219497,54377177
28805,36.6214042,137.1999356,54377145
28806,36.6215341,137.1996039,54377145
28807,36.6475058,137.2226823,54377177
28808,36.6476024,137.2227226,54377177
28809,36.6472335,137.2242319,54377177
28810,36.6471305,137.2241992,54377177
28811,36.6468308,137.2261908,54377178
28812,36.6467251,137.226195,54377178
28813,36.6464287,137.2281829,54377178
28814,36.6462925,137.2311868,54377178
28815,36.6461926,137.2311821,54377178
28816,36.6461934,137.2343079,54377178
28817,36.6462936,137.2342662,54377178
28818,36.6462151,137.2347115,54377178
28819,36.6462644,137.2326484,54377178
28820,36.6461588,137.2327072,54377178
28821,36.6216862,137.2083383,54377146
28822,36.6217691,137.1990245,54377145
28823,36.6218062,137.1914434,54377145
28824,36.621836,137.1917952,54377145
28825,36.6218168,137.1906533,54377145
28826,36.621769,137.2193023,54377147
28827,36.6219638,137.1897321,54377145
28828,36.621981,137.1929641,54377145
28829,36.6220079,137.2095586,54377146
28830,36.6221098,137.1887421,54377145
28831,36.6219892,137.1959866,54377145
28832,36.6220095,137.205943,54377146
28833,36.6221384,137.2221102,54377147
28834,36.6222246,137.1998069,54377145
28835,36.6220821,137.2084075,54377146
28836,36.6223457,137.2316922,54377148
28837,36.622144,137.2026119,54377146
28838,36.6221264,137.1980687,54377145
28839,36.6223562,137.2155006,54377147
28840,36.622238,137.2091286,54377146
28841,36.6223167,137.2096819,54377146
28842,36.6225023,137.2086518,54377146
28843,36.6224445,137.1968132,54377145
28844,36.6224366,137.2187031,54377147
28845,36.6227203,137.2304386,54377148
28846,36.6226418,137.1960338,54377145
28847,36.6225613,137.205531,54377146
28848,36.6227192,137.2149206,54377147
28849,36.622783,137.2231549,54377147
28850,36.6228091,137.195267,54377145
28851,36.6229277,137.194634,54377145
28852,36.6228664,137.1907022,54377145
28853,36.6228655,137.1930892,54377145
28854,36.6229003,137.2182307,54377147
28855,36.6230405,137.2208877,54377147
28856,36.622946,137.1938583,54377145
28857,36.62297,137.1941742,54377145
28858,36.6230317,137.2203612,54377147
28859,36.6230917,137.2292167,54377148
28860,36.623092,137.21811,54377147
28861,36.6231189,137.217704,54377147
28862,36.622996,137.210288,54377146
28863,36.6231488,137.2168305,54377147
28864,36.6230637,137.2140788,54377147
28865,36.6231709,137.2217626,54377147
28866,36.6232149,137.2049183,54377146
28867,36.6234842,137.2128222,54377147
28868,36.6231996,137.2162785,54377147
28869,36.623121,137.188485,54377145
28870,36.6232752,137.2105464,54377146
28871,36.6232446,137.2160765,54377147
28872,36.623183,137.221007,54377147
28873,36.6232607,137.2145872,54377147
28874,36.6233066,137.2159365,54377147
28875,36.6233686,137.2158385,54377147
28876,36.6234109,137.2210594,54377147
28877,36.623407,137.2203466,54377147
28878,36.694706,137.1925092,5537135
28879,36.6937583,137.1910577,5537135
28880,36.6936297,137.1905075,5537135
28881,36.6939035,137.1908892,5537135
28882,36.6948349,137.192322,5537135
28883,36.6233506,137.2182376,54377147
28884,36.623476,137.229395,54377148
28885,36.6236685,137.2183482,54377147
28886,36.6235321,137.2042714,54377146
28887,36.6235928,137.211991,54377146
28888,36.6236807,137.2154822,54377147
28889,36.6237427,137.1907972,54377145
28890,36.6236328,137.211754,54377146
28891,36.6236808,137.2271717,54377148
28892,36.6236718,137.211579,54377146
28893,36.6237247,137.2039489,54377146
28894,36.6238735,137.2096995,54377146
28895,36.6238378,137.2134959,54377147
28896,36.6237156,137.2294785,54377148
28897,36.6239164,137.211166,54377146
28898,36.6239891,137.2028985,54377146
28899,36.623931,137.218249,54377147
28900,36.6240863,137.2010193,54377146
28901,36.6240822,137.2141166,54377147
28902,36.6241199,137.220591,54377147
28903,36.6241924,137.2203049,54377147
28904,36.6241241,137.2210018,54377147
28905,36.6240569,137.2295847,54377148
28906,36.6241841,137.2214631,54377147
28907,36.6241853,137.2200907,54377147
28908,36.6241912,137.2034586,54377146
28909,36.624219,137.211419,54377146
28910,36.6243184,137.2147385,54377147
28911,36.6243278,137.2200421,54377147
28912,36.6244877,137.2031198,54377146
28913,36.624349,137.229772,54377148
28914,36.6245362,137.2146201,54377147
28915,36.6246162,137.2239747,54377147
28916,36.6244959,137.2297936,54377148
28917,36.624506,137.211643,54377146
28918,36.6246331,137.2200028,54377147
28919,36.624522,137.21804,54377147
28920,36.6243365,137.2099337,54377146
28921,36.6245446,137.2013273,54377146
28922,36.6246244,137.2169705,54377147
28923,36.6243161,137.189185,54377145
28924,36.6246593,137.2180087,54377147
28925,36.6246505,137.2176252,54377147
28926,36.6247141,137.2032086,54377146
28927,36.6247823,137.210129,54377146
28928,36.6246877,137.2029054,54377146
28929,36.6248152,137.2123367,54377146
28930,36.6248667,137.2118335,54377146
28931,36.6246847,137.2297647,54377148
28932,36.6248171,137.2027118,54377146
28933,36.624916,137.2297129,54377148
28934,36.624928,137.2116398,54377146
28935,36.6249808,137.2128725,54377147
28936,36.6249755,137.202318,54377146
